"","gene","gene_id","description","class","seq_type","chromosome","start_position","stop_position","feature_length","product_length","strand","locus_tag","note","genomic_accession","product_accession"
"14229","TRNAY-GUA",110261815,NA,"tRNA","chromosome","7",78291263,78291353,91,NA,1,NA,NA,"NC_010449.5",NA
"14230","LOC100154303",100154303,NA,"protein_coding","chromosome","7",78307070,78308065,996,NA,1,NA,NA,"NC_010449.5",NA
"14231","TRNAP-UGG",110261894,NA,"tRNA","chromosome","7",78311599,78311670,72,NA,-1,NA,NA,"NC_010449.5",NA
"14232","LOC106508319",106508319,NA,"lncRNA","chromosome","7",78313266,78314254,989,NA,-1,NA,NA,"NC_010449.5",NA
"14233","TRNAT-UGU",110261816,NA,"tRNA","chromosome","7",78313365,78313437,73,NA,1,NA,NA,"NC_010449.5",NA
"14234","TRNAY-GUA",110261817,NA,"tRNA","chromosome","7",78313988,78314078,91,NA,1,NA,NA,"NC_010449.5",NA
"14235","TRNAL-UAG",110261895,NA,"tRNA","chromosome","7",78316847,78316928,82,NA,-1,NA,NA,"NC_010449.5",NA
"14236","TRNAT-UGU",110261818,NA,"tRNA","chromosome","7",78323082,78323154,73,NA,1,NA,NA,"NC_010449.5",NA
"14237","TRNAP-AGG",110261819,NA,"tRNA","chromosome","7",78323535,78323606,72,NA,1,NA,NA,"NC_010449.5",NA
"14238","TRNAL-AAG",110261896,NA,"tRNA","chromosome","7",78325850,78325931,82,NA,-1,NA,NA,"NC_010449.5",NA
"14239","TRNAP-AGG",110261820,NA,"tRNA","chromosome","7",78326822,78326893,72,NA,1,NA,NA,"NC_010449.5",NA
"14240","RNASE12",100153086,NA,"protein_coding","chromosome","7",78333025,78340906,7882,NA,1,NA,NA,"NC_010449.5",NA
"14241","RNASE9",100626159,NA,"protein_coding","chromosome","7",78341091,78367308,26218,NA,1,NA,NA,"NC_010449.5",NA
"14242","RNASE11",102161671,NA,"protein_coding","chromosome","7",78344002,78345782,1781,NA,1,NA,NA,"NC_010449.5",NA
"14243","RNASE10",396701,"ribonuclease A family member 10 (inactive)","protein_coding","chromosome","7",78390612,78414401,23790,NA,-1,NA,NA,"NC_010449.5",NA
"14244","PNP",100157138,NA,"protein_coding","chromosome","7",78426838,78447029,20192,NA,-1,NA,NA,"NC_010449.5",NA
"14245","TMEM55B",100155939,NA,"protein_coding","chromosome","7",78447323,78451761,4439,NA,1,NA,NA,"NC_010449.5",NA
"14246","APEX1",100154728,"apurinic/apyrimidinic endodeoxyribonuclease 1","protein_coding","chromosome","7",78451845,78454938,3094,NA,-1,NA,NA,"NC_010449.5",NA
"14247","OSGEP",100153498,NA,"protein_coding","chromosome","7",78454667,78462260,7594,NA,1,NA,NA,"NC_010449.5",NA
"14248","KLHL33",100154698,NA,"protein_coding","chromosome","7",78470250,78479963,9714,NA,1,NA,NA,"NC_010449.5",NA
"14249","TEP1",100152287,NA,"protein_coding","chromosome","7",78488248,78530185,41938,NA,1,NA,NA,"NC_010449.5",NA
"14250","PARP2",100518917,NA,"protein_coding","chromosome","7",78535072,78551393,16322,NA,-1,NA,NA,"NC_010449.5",NA
"14251","CCNB1IP1",100515615,NA,"lncRNA","chromosome","7",78553680,78576057,22378,NA,1,NA,NA,"NC_010449.5",NA
"14252","TTC5",100157553,NA,"protein_coding","chromosome","7",78578247,78600794,22548,NA,1,NA,NA,"NC_010449.5",NA
"14253","LOC100156306",100156306,NA,"protein_coding","chromosome","7",78624867,78625835,969,NA,-1,NA,NA,"NC_010449.5",NA
"14254","LOC100153886",100153886,NA,"protein_coding","chromosome","7",78639839,78640839,1001,NA,1,NA,NA,"NC_010449.5",NA
"14255","LOC100152678",100152678,NA,"protein_coding","chromosome","7",78653425,78654458,1034,NA,-1,NA,NA,"NC_010449.5",NA
"14256","LOC100738521",100738521,NA,"protein_coding","chromosome","7",78659105,78662366,3262,NA,-1,NA,NA,"NC_010449.5",NA
"14257","LOC100738550",100738550,NA,"protein_coding","chromosome","7",78666857,78671936,5080,NA,-1,NA,NA,"NC_010449.5",NA
"14258","LOC100155522",100155522,NA,"pseudogene","chromosome","7",78688623,78689646,1024,NA,-1,NA,"pseudo","NC_010449.5",NA
"14259","LOC110261610",110261610,NA,"pseudogene","chromosome","7",78713714,78714982,1269,NA,-1,NA,"pseudo","NC_010449.5",NA
"14260","LOC100524879",100524879,NA,"protein_coding","chromosome","7",78734498,78735447,950,NA,-1,NA,NA,"NC_010449.5",NA
"14261","LOC100523805",100523805,NA,"protein_coding","chromosome","7",78745727,78748760,3034,NA,-1,NA,NA,"NC_010449.5",NA
"14262","LOC100525235",100525235,NA,"protein_coding","chromosome","7",78757231,78758857,1627,NA,-1,NA,NA,"NC_010449.5",NA
"14263","LOC100525057",100525057,NA,"pseudogene","chromosome","7",78765616,78766753,1138,NA,-1,NA,"pseudo","NC_010449.5",NA
"14264","LOC110261717",110261717,NA,"pseudogene","chromosome","7",78790625,78791794,1170,NA,1,NA,"pseudo","NC_010449.5",NA
"14265","LOC100524156",100524156,NA,"protein_coding","chromosome","7",78800639,78801626,988,NA,1,NA,NA,"NC_010449.5",NA
"14266","LOC100523622",100523622,NA,"protein_coding","chromosome","7",78810415,78811494,1080,NA,-1,NA,NA,"NC_010449.5",NA
"14267","LOC100523452",100523452,NA,"protein_coding","chromosome","7",78825435,78826554,1120,NA,-1,NA,NA,"NC_010449.5",NA
"14268","LOC100523262",100523262,NA,"protein_coding","chromosome","7",78840964,78842277,1314,NA,-1,NA,NA,"NC_010449.5",NA
"14269","LOC100523076",100523076,NA,"protein_coding","chromosome","7",78856525,78857785,1261,NA,-1,NA,NA,"NC_010449.5",NA
"14270","LOC100156174",100156174,NA,"protein_coding","chromosome","7",78863386,78864408,1023,NA,1,NA,NA,"NC_010449.5",NA
"14271","LOC100524691",100524691,NA,"protein_coding","chromosome","7",78868961,78869991,1031,NA,-1,NA,NA,"NC_010449.5",NA
"14272","LOC100524508",100524508,NA,"protein_coding","chromosome","7",78880336,78881351,1016,NA,1,NA,NA,"NC_010449.5",NA
"14273","LOC100524322",100524322,NA,"protein_coding","chromosome","7",78899015,78900460,1446,NA,-1,NA,NA,"NC_010449.5",NA
"14274","LOC102165928",102165928,NA,"protein_coding","chromosome","7",78917229,78925516,8288,NA,-1,NA,NA,"NC_010449.5",NA
"14275","LOC100154563",100154563,NA,"protein_coding","chromosome","7",78941736,78942762,1027,NA,-1,NA,NA,"NC_010449.5",NA
"14276","LOC100155779",100155779,NA,"protein_coding","chromosome","7",78951683,78952669,987,NA,1,NA,NA,"NC_010449.5",NA
"14277","LOC100155381",100155381,NA,"protein_coding","chromosome","7",78966748,78967930,1183,NA,1,NA,NA,"NC_010449.5",NA
"14278","LOC100156587",100156587,NA,"protein_coding","chromosome","7",78979503,78988711,9209,NA,1,NA,NA,"NC_010449.5",NA
"14279","LOC100157798",100157798,NA,"protein_coding","chromosome","7",79003689,79004969,1281,NA,1,NA,NA,"NC_010449.5",NA
"14280","LOC100152551",100152551,NA,"protein_coding","chromosome","7",79013475,79014789,1315,NA,1,NA,NA,"NC_010449.5",NA
"14281","LOC110261718",110261718,NA,"protein_coding","chromosome","7",79020988,79023676,2689,NA,1,NA,NA,"NC_010449.5",NA
"14282","LOC100154959",100154959,NA,"protein_coding","chromosome","7",79035328,79036436,1109,NA,-1,NA,NA,"NC_010449.5",NA
"14283","LOC100157168",100157168,NA,"protein_coding","chromosome","7",79055268,79056205,938,NA,-1,NA,NA,"NC_010449.5",NA
"14284","LOC110261719",110261719,NA,"protein_coding","chromosome","7",79077883,79078821,939,NA,1,NA,NA,"NC_010449.5",NA
"14285","LOC110261720",110261720,NA,"protein_coding","chromosome","7",79089655,79090602,948,NA,1,NA,NA,"NC_010449.5",NA
"14286","LOC100738847",100738847,NA,"pseudogene","chromosome","7",79119044,79119982,939,NA,1,NA,"pseudo","NC_010449.5",NA
"14287","LOC100739288",100739288,NA,"pseudogene","chromosome","7",79124282,79124915,634,NA,-1,NA,"pseudo","NC_010449.5",NA
"14288","LOC100515557",100515557,NA,"pseudogene","chromosome","7",79137910,79138862,953,NA,1,NA,"pseudo","NC_010449.5",NA
"14289","LOC100515391",100515391,NA,"pseudogene","chromosome","7",79149702,79151575,1874,NA,1,NA,"pseudo","NC_010449.5",NA
"14290","LOC100154334",100154334,NA,"protein_coding","chromosome","7",79182355,79183292,938,NA,1,NA,NA,"NC_010449.5",NA
"14291","LOC100515784",100515784,NA,"protein_coding","chromosome","7",79214382,79215221,840,NA,1,NA,NA,"NC_010449.5",NA
"14292","LOC100156339",100156339,NA,"protein_coding","chromosome","7",79223902,79224744,843,NA,1,NA,NA,"NC_010449.5",NA
"14293","LOC100513553",100513553,NA,"protein_coding","chromosome","7",79248461,79249496,1036,NA,1,NA,NA,"NC_010449.5",NA
"14294","LOC110261721",110261721,NA,"protein_coding","chromosome","7",79282721,79284957,2237,NA,-1,NA,NA,"NC_010449.5",NA
"14295","LOC100737575",100737575,NA,"pseudogene","chromosome","7",79305134,79306110,977,NA,1,NA,"pseudo","NC_010449.5",NA
"14296","LOC100519495",100519495,NA,"protein_coding","chromosome","7",79322713,79323654,942,NA,-1,NA,NA,"NC_010449.5",NA
"14297","LOC100518794",100518794,NA,"protein_coding","chromosome","7",79341338,79343835,2498,NA,-1,NA,NA,"NC_010449.5",NA
"14298","LOC110261748",110261748,NA,"pseudogene","chromosome","7",79358830,79361108,2279,NA,-1,NA,"pseudo","NC_010449.5",NA
"14299","LOC100154761",100154761,NA,"pseudogene","chromosome","7",79366908,79367848,941,NA,-1,NA,"pseudo","NC_010449.5",NA
"14300","LOC100152712",100152712,NA,"protein_coding","chromosome","7",79379088,79380023,936,NA,-1,NA,NA,"NC_010449.5",NA
"14301","LOC110261722",110261722,NA,"pseudogene","chromosome","7",79387757,79388690,934,NA,-1,NA,"pseudo","NC_010449.5",NA
"14302","LOC100513411",100513411,NA,"protein_coding","chromosome","7",79424013,79424951,939,NA,-1,NA,NA,"NC_010449.5",NA
"14303","LOC110261749",110261749,NA,"protein_coding","chromosome","7",79458325,79459415,1091,NA,1,NA,NA,"NC_010449.5",NA
"14304","LOC100525525",100525525,NA,"pseudogene","chromosome","7",79473734,79474667,934,NA,1,NA,"pseudo","NC_010449.5",NA
"14305","LOC110261751",110261751,NA,"protein_coding","chromosome","7",79493633,79494568,936,NA,1,NA,NA,"NC_010449.5",NA
"14306","LOC100153913",100153913,NA,"protein_coding","chromosome","7",79506056,79507045,990,NA,1,NA,NA,"NC_010449.5",NA
"14307","LOC100152708",100152708,NA,"protein_coding","chromosome","7",79524937,79525889,953,NA,1,NA,NA,"NC_010449.5",NA
"14308","LOC100157950",100157950,NA,"protein_coding","chromosome","7",79531017,79531985,969,NA,1,NA,NA,"NC_010449.5",NA
"14309","LOC100156766",100156766,NA,"protein_coding","chromosome","7",79568026,79569101,1076,NA,-1,NA,NA,"NC_010449.5",NA
"14310","LOC110261611",110261611,NA,"protein_coding","chromosome","7",79585433,79601935,16503,NA,-1,NA,NA,"NC_010449.5",NA
"14311","LOC100151929",100151929,NA,"protein_coding","chromosome","7",79600761,79601696,936,NA,-1,NA,NA,"NC_010449.5",NA
"14312","LOC110261752",110261752,NA,"protein_coding","chromosome","7",79621532,79622481,950,NA,-1,NA,NA,"NC_010449.5",NA
"14313","LOC100154332",100154332,NA,"pseudogene","chromosome","7",79644544,79649745,5202,NA,-1,NA,"pseudo","NC_010449.5",NA
"14314","LOC110261726",110261726,NA,"pseudogene","chromosome","7",79661910,79662844,935,NA,-1,NA,"pseudo","NC_010449.5",NA
"14315","LOC100155968",100155968,NA,"protein_coding","chromosome","7",79683267,79684205,939,NA,1,NA,NA,"NC_010449.5",NA
"14316","LOC100516627",100516627,NA,"protein_coding","chromosome","7",79719974,79720911,938,NA,1,NA,NA,"NC_010449.5",NA
"14317","LOC100512292",100512292,NA,"protein_coding","chromosome","7",79743363,79744300,938,NA,1,NA,NA,"NC_010449.5",NA
"14318","LOC100512477",100512477,NA,"protein_coding","chromosome","7",79766758,79767696,939,NA,1,NA,NA,"NC_010449.5",NA
"14319","LOC100738097",100738097,NA,"protein_coding","chromosome","7",79807178,79808121,944,NA,1,NA,NA,"NC_010449.5",NA
"14320","LOC100524752",100524752,NA,"protein_coding","chromosome","7",79821606,79822664,1059,NA,1,NA,NA,"NC_010449.5",NA
"14321","LOC100517592",100517592,NA,"pseudogene","chromosome","7",79838838,79839869,1032,NA,-1,NA,"pseudo","NC_010449.5",NA
"14322","LOC100517768",100517768,NA,"protein_coding","chromosome","7",79857854,79862279,4426,NA,-1,NA,NA,"NC_010449.5",NA
"14323","LOC100155967",100155967,NA,"protein_coding","chromosome","7",79872881,79875208,2328,NA,-1,NA,NA,"NC_010449.5",NA
"14324","LOC100157955",100157955,NA,"protein_coding","chromosome","7",79880226,79881203,978,NA,-1,NA,NA,"NC_010449.5",NA
"14325","LOC100153466",100153466,NA,"pseudogene","chromosome","7",79891993,79892994,1002,NA,-1,NA,"pseudo","NC_010449.5",NA
"14326","LOC100516720",100516720,NA,"protein_coding","chromosome","7",79901029,79901928,900,NA,-1,NA,NA,"NC_010449.5",NA
"14327","LOC100152147",100152147,NA,"protein_coding","chromosome","7",79970244,79971182,939,NA,1,NA,NA,"NC_010449.5",NA
"14328","LOC110261723",110261723,NA,"protein_coding","chromosome","7",79995915,79996853,939,NA,1,NA,NA,"NC_010449.5",NA
"14329","LOC110261724",110261724,NA,"protein_coding","chromosome","7",80026830,80027845,1016,NA,1,NA,NA,"NC_010449.5",NA
"14330","LOC100524030",100524030,NA,"protein_coding","chromosome","7",80041087,80042149,1063,NA,-1,NA,NA,"NC_010449.5",NA
"14331","LOC110261754",110261754,NA,"protein_coding","chromosome","7",80054813,80055842,1030,NA,-1,NA,NA,"NC_010449.5",NA
"14332","LOC110261755",110261755,NA,"protein_coding","chromosome","7",80078209,80138194,59986,NA,-1,NA,NA,"NC_010449.5",NA
"14333","LPCAT4",100152542,"lysophosphatidylcholine acyltransferase 4","protein_coding","chromosome","7",80140969,80155040,14072,NA,1,NA,NA,"NC_010449.5",NA
"14334","NUTM1",100154145,NA,"protein_coding","chromosome","7",80149764,80159497,9734,NA,-1,NA,NA,"NC_010449.5",NA
"14335","NOP10",100156164,NA,"protein_coding","chromosome","7",80161024,80162299,1276,NA,1,NA,NA,"NC_010449.5",NA
"14336","SLC12A6",100156993,NA,"protein_coding","chromosome","7",80164788,80266335,101548,NA,1,NA,NA,"NC_010449.5",NA
"14337","EMC4",100153736,"ER membrane protein complex subunit 4","protein_coding","chromosome","7",80266001,80270691,4691,NA,-1,NA,NA,"NC_010449.5",NA
"14338","LOC100739618",100739618,NA,"pseudogene","chromosome","7",80279365,80281301,1937,NA,1,NA,"pseudo","NC_010449.5",NA
"14339","KATNBL1",100154146,"chromosome 15 open reading frame 29","protein_coding","chromosome","7",80287989,80383036,95048,NA,1,NA,NA,"NC_010449.5",NA
"14340","EMC7",100626410,"ER membrane protein complex subunit 7","protein_coding","chromosome","7",80391198,80408340,17143,NA,1,NA,NA,"NC_010449.5",NA
"14341","LOC106510193",106510193,NA,"lncRNA","chromosome","7",80412460,80417616,5157,NA,1,NA,NA,"NC_010449.5",NA
"14342","CHRM5",100155818,NA,"protein_coding","chromosome","7",80423768,80429187,5420,NA,-1,NA,NA,"NC_010449.5",NA
"14343","AVEN",102166979,NA,"protein_coding","chromosome","7",80447337,80640120,192784,NA,1,NA,NA,"NC_010449.5",NA
"14344","LOC100516919",100516919,NA,"pseudogene","chromosome","7",80511003,80526103,15101,NA,-1,NA,"pseudo","NC_010449.5",NA
"14345","LOC110261685",110261685,NA,"protein_coding","chromosome","7",80569216,80571089,1874,NA,-1,NA,NA,"NC_010449.5",NA
"14346","RYR3",396888,NA,"protein_coding","chromosome","7",80640030,81208576,568547,NA,-1,NA,NA,"NC_010449.5",NA
"14347","LOC100518318",100518318,NA,"protein_coding","chromosome","7",81258530,81270437,11908,NA,1,NA,NA,"NC_010449.5",NA
"14348","LOC110261612",110261612,NA,"lncRNA","chromosome","7",81322843,81379571,56729,NA,1,NA,NA,"NC_010449.5",NA
"14349","LOC106504490",106504490,NA,"lncRNA","chromosome","7",81468450,81985736,517287,NA,1,NA,NA,"NC_010449.5",NA
"14350","ARRDC4",100155895,NA,"protein_coding","chromosome","7",81656760,81669584,12825,NA,-1,NA,NA,"NC_010449.5",NA
"14351","LOC110261756",110261756,NA,"protein_coding","chromosome","7",83030319,83063797,33479,NA,-1,NA,NA,"NC_010449.5",NA
"14352","NR2F2",100153983,"nuclear receptor subfamily 2 group F member 2","protein_coding","chromosome","7",83076119,83090250,14132,NA,-1,NA,NA,"NC_010449.5",NA
"14353","LOC102160410",102160410,NA,"protein_coding","chromosome","7",83084234,83133203,48970,NA,1,NA,NA,"NC_010449.5",NA
"14354","LOC110261613",110261613,NA,"lncRNA","chromosome","7",83161099,83164807,3709,NA,1,NA,NA,"NC_010449.5",NA
"14355","LOC106507726",106507726,NA,"lncRNA","chromosome","7",83189112,83222219,33108,NA,1,NA,NA,"NC_010449.5",NA
"14356","LOC102160568",102160568,NA,"lncRNA","chromosome","7",83550040,83570438,20399,NA,1,NA,NA,"NC_010449.5",NA
"14357","LOC110261614",110261614,NA,"lncRNA","chromosome","7",83919224,83940070,20847,NA,1,NA,NA,"NC_010449.5",NA
"14358","LOC110261615",110261615,NA,"lncRNA","chromosome","7",84065368,84078579,13212,NA,-1,NA,NA,"NC_010449.5",NA
"14359","LOC110261725",110261725,NA,"lncRNA","chromosome","7",84292756,84334374,41619,NA,1,NA,NA,"NC_010449.5",NA
"14360","LOC102161104",102161104,NA,"lncRNA","chromosome","7",84380071,84416482,36412,NA,-1,NA,NA,"NC_010449.5",NA
"14361","MCTP2",100155210,NA,"protein_coding","chromosome","7",84725754,84962691,236938,NA,-1,NA,NA,"NC_010449.5",NA
"14362","LOC100627536",100627536,NA,"pseudogene","chromosome","7",85081441,85121193,39753,NA,-1,NA,"pseudo","NC_010449.5",NA
"14363","LOC106504493",106504493,NA,"lncRNA","chromosome","7",85715344,85719569,4226,NA,-1,NA,NA,"NC_010449.5",NA
"14364","LOC106504492",106504492,NA,"lncRNA","chromosome","7",85730895,85761748,30854,NA,1,NA,NA,"NC_010449.5",NA
"14365","RGMA",100156429,NA,"protein_coding","chromosome","7",85921524,85968887,47364,NA,1,NA,NA,"NC_010449.5",NA
"14366","CHD2",100156869,NA,"protein_coding","chromosome","7",85980759,86107886,127128,NA,-1,NA,NA,"NC_010449.5",NA
"14367","LOC110261692",110261692,NA,"pseudogene","chromosome","7",86069649,86069994,346,NA,1,NA,"pseudo","NC_010449.5",NA
"14368","LOC100152407",100152407,"uncharacterized LOC100152407","lncRNA","chromosome","7",86109966,86124428,14463,NA,-1,NA,NA,"NC_010449.5",NA
"14369","FAM174B",102162743,NA,"protein_coding","chromosome","7",86181970,86356953,174984,NA,1,NA,NA,"NC_010449.5",NA
"14370","C7H15orf32",102163356,NA,"protein_coding","chromosome","7",86438744,86444878,6135,NA,-1,NA,NA,"NC_010449.5",NA
"14371","ST8SIA2",100158046,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2","protein_coding","chromosome","7",86450302,86514232,63931,NA,-1,NA,NA,"NC_010449.5",NA
"14372","LOC110261616",110261616,NA,"lncRNA","chromosome","7",86612815,86743829,131015,NA,1,NA,NA,"NC_010449.5",NA
"14373","SLCO3A1",100156054,NA,"protein_coding","chromosome","7",86777919,87103316,325398,NA,-1,NA,NA,"NC_010449.5",NA
"14374","SV2B",100157784,NA,"protein_coding","chromosome","7",87564380,87767247,202868,NA,-1,NA,NA,"NC_010449.5",NA
"14375","LOC106504496",106504496,NA,"lncRNA","chromosome","7",87825078,87835311,10234,NA,-1,NA,NA,"NC_010449.5",NA
"14376","AKAP13",397631,NA,"protein_coding","chromosome","7",87889384,88222854,333471,NA,1,NA,NA,"NC_010449.5",NA
"14377","KLHL25",100621005,NA,"protein_coding","chromosome","7",88249009,88291958,42950,NA,-1,NA,NA,"NC_010449.5",NA
"14378","LOC110261687",110261687,NA,"lncRNA","chromosome","7",88346755,88369887,23133,NA,-1,NA,NA,"NC_010449.5",NA
"14379","LOC100156572",100156572,NA,"pseudogene","chromosome","7",88360341,88360925,585,NA,1,NA,"pseudo","NC_010449.5",NA
"14380","LOC100522152",100522152,NA,"protein_coding","chromosome","7",88415945,88465602,49658,NA,-1,NA,NA,"NC_010449.5",NA
"14381","MTHFD1",414382,NA,"protein_coding","chromosome","7",88471317,88533690,62374,NA,1,NA,NA,"NC_010449.5",NA
"14382","ZBTB25",110261686,NA,"protein_coding","chromosome","7",88531955,88575535,43581,NA,-1,NA,NA,"NC_010449.5",NA
"14383","AKAP5",100153460,NA,"protein_coding","chromosome","7",88538938,88544330,5393,NA,1,NA,NA,"NC_010449.5",NA
"14384","ZBTB1",100737620,NA,"protein_coding","chromosome","7",88575563,88602726,27164,NA,1,NA,NA,"NC_010449.5",NA
"14385","HSPA2",100621324,NA,"protein_coding","chromosome","7",88607140,88609947,2808,NA,1,NA,NA,"NC_010449.5",NA
"14386","PPP1R36",100157071,NA,"protein_coding","chromosome","7",88614602,88653889,39288,NA,1,NA,NA,"NC_010449.5",NA
"14387","LOC102158260",102158260,NA,"pseudogene","chromosome","7",88645113,88647282,2170,NA,-1,NA,"pseudo","NC_010449.5",NA
"14388","LOC106504504",106504504,NA,"lncRNA","chromosome","7",88682406,88684028,1623,NA,1,NA,NA,"NC_010449.5",NA
"14389","LOC102158547",102158547,NA,"protein_coding","chromosome","7",88763743,88766750,3008,NA,-1,NA,NA,"NC_010449.5",NA
"14390","PLEKHG3",100155870,NA,"protein_coding","chromosome","7",88764476,88810996,46521,NA,1,NA,NA,"NC_010449.5",NA
"14391","SPTB",100154659,NA,"protein_coding","chromosome","7",88812717,88954471,141755,NA,-1,NA,NA,"NC_010449.5",NA
"14392","CHURC1",100514910,NA,"protein_coding","chromosome","7",88985019,89013119,28101,NA,1,NA,NA,"NC_010449.5",NA
"14393","GPX2",767625,"glutathione peroxidase 2","protein_coding","chromosome","7",89007636,89011620,3985,NA,-1,NA,NA,"NC_010449.5",NA
"14394","RAB15",100512115,NA,"protein_coding","chromosome","7",89015041,89039482,24442,NA,-1,NA,NA,"NC_010449.5",NA
"14395","LOC102168171",102168171,NA,"lncRNA","chromosome","7",89035239,89049426,14188,NA,1,NA,NA,"NC_010449.5",NA
