"","gene","gene_id","description","class","seq_type","chromosome","start_position","stop_position","feature_length","product_length","strand","locus_tag","note","genomic_accession","product_accession"
"11876","LOC110261979",110261979,NA,"lncRNA","chromosome","8",79135520,79146174,10655,NA,-1,NA,NA,"NC_010450.4",NA
"11877","LOC110262142",110262142,NA,"lncRNA","chromosome","8",79809391,79938223,128833,NA,-1,NA,NA,"NC_010450.4",NA
"11878","LOC110262143",110262143,NA,"lncRNA","chromosome","8",80098917,80199019,100103,NA,1,NA,NA,"NC_010450.4",NA
"11879","LOC110261980",110261980,NA,"lncRNA","chromosome","8",80246282,80304259,57978,NA,-1,NA,NA,"NC_010450.4",NA
"11880","NR3C2",100620970,NA,"protein_coding","chromosome","8",80303172,80669050,365879,NA,1,NA,NA,"NC_010450.4",NA
"11881","ARHGAP10",100521464,NA,"protein_coding","chromosome","8",80674999,81024501,349503,NA,-1,NA,NA,"NC_010450.4",NA
"11882","PRMT9",100521981,NA,"protein_coding","chromosome","8",81076709,81113545,36837,NA,1,NA,NA,"NC_010450.4",NA
"11883","TMEM184C",100621783,NA,"protein_coding","chromosome","8",81115140,81140465,25326,NA,-1,NA,NA,"NC_010450.4",NA
"11884","EDNRA",397457,"endothelin receptor type A","protein_coding","chromosome","8",81210750,81279053,68304,NA,-1,NA,NA,"NC_010450.4",NA
"11885","TTC29",100627237,NA,"protein_coding","chromosome","8",81746479,81981617,235139,NA,1,NA,NA,"NC_010450.4",NA
"11886","SLC10A7",100192449,"solute carrier family 10 member 7","protein_coding","chromosome","8",82115057,82355660,240604,NA,1,NA,NA,"NC_010450.4",NA
"11887","LOC106504714",106504714,NA,"lncRNA","chromosome","8",82368689,82378452,9764,NA,-1,NA,NA,"NC_010450.4",NA
"11888","LOC102167861",102167861,NA,"protein_coding","chromosome","8",82379126,82401525,22400,NA,-1,NA,NA,"NC_010450.4",NA
"11889","LSM6",100522884,NA,"protein_coding","chromosome","8",82409170,82428501,19332,NA,-1,NA,NA,"NC_010450.4",NA
"11890","ZNF827",100523980,NA,"protein_coding","chromosome","8",82596560,82783691,187132,NA,1,NA,NA,"NC_010450.4",NA
"11891","LOC100523624",100523624,NA,"protein_coding","chromosome","8",82765074,82864829,99756,NA,-1,NA,NA,"NC_010450.4",NA
"11892","LOC102165892",102165892,NA,"lncRNA","chromosome","8",82864967,82950642,85676,NA,1,NA,NA,"NC_010450.4",NA
"11893","SMAD1",397016,"SMAD family member 1","protein_coding","chromosome","8",82907557,82987909,80353,NA,-1,NA,NA,"NC_010450.4",NA
"11894","LOC110262147",110262147,NA,"lncRNA","chromosome","8",83006050,83121616,115567,NA,1,NA,NA,"NC_010450.4",NA
"11895","OTUD4",100524693,NA,"protein_coding","chromosome","8",83240759,83288237,47479,NA,1,NA,NA,"NC_010450.4",NA
"11896","ABCE1",100524881,NA,"protein_coding","chromosome","8",83302055,83353208,51154,NA,-1,NA,NA,"NC_010450.4",NA
"11897","ANAPC10",100415930,"anaphase promoting complex subunit 10","protein_coding","chromosome","8",83353217,83497570,144354,NA,1,NA,NA,"NC_010450.4",NA
"11898","HHIP",100525059,NA,"protein_coding","chromosome","8",83583735,83678368,94634,NA,-1,NA,NA,"NC_010450.4",NA
"11899","LOC100525237",100525237,NA,"protein_coding","chromosome","8",83677918,83702488,24571,NA,1,NA,NA,"NC_010450.4",NA
"11900","GYPA",100525591,NA,"protein_coding","chromosome","8",84037574,84067096,29523,NA,1,NA,NA,"NC_010450.4",NA
"11901","FREM3",100526232,NA,"protein_coding","chromosome","8",84122183,84178551,56369,NA,1,NA,NA,"NC_010450.4",NA
"11902","SMARCA5",100188903,NA,"protein_coding","chromosome","8",84184572,84224943,40372,NA,-1,NA,NA,"NC_010450.4",NA
"11903","GAB1",100511026,NA,"protein_coding","chromosome","8",84257958,84391511,133554,NA,-1,NA,NA,"NC_010450.4",NA
"11904","LOC110262149",110262149,NA,"lncRNA","chromosome","8",84419143,84428854,9712,NA,1,NA,NA,"NC_010450.4",NA
"11905","USP38",100624340,NA,"protein_coding","chromosome","8",84567476,84601044,33569,NA,-1,NA,NA,"NC_010450.4",NA
"11906","INPP4B",100511393,NA,"protein_coding","chromosome","8",84812041,85555200,743160,NA,1,NA,NA,"NC_010450.4",NA
"11907","LOC110261981",110261981,NA,"lncRNA","chromosome","8",85179557,85191494,11938,NA,-1,NA,NA,"NC_010450.4",NA
"11908","IL15",397683,"interleukin 15","protein_coding","chromosome","8",85666963,85740980,74018,NA,-1,NA,NA,"NC_010450.4",NA
"11909","ZNF330",100511765,NA,"protein_coding","chromosome","8",86019111,86036738,17628,NA,-1,NA,NA,"NC_010450.4",NA
"11910","LOC106504720",106504720,NA,"lncRNA","chromosome","8",86069231,86085233,16003,NA,-1,NA,NA,"NC_010450.4",NA
"11911","RNF150",100624789,NA,"protein_coding","chromosome","8",86087938,86330418,242481,NA,1,NA,NA,"NC_010450.4",NA
"11912","LOC100624892",100624892,NA,"protein_coding","chromosome","8",86255028,86256907,1880,NA,1,NA,NA,"NC_010450.4",NA
"11913","TBC1D9",100512423,NA,"protein_coding","chromosome","8",86402745,86518182,115438,NA,1,NA,NA,"NC_010450.4",NA
"11914","ELMOD2",100738980,NA,"protein_coding","chromosome","8",86527970,86546652,18683,NA,-1,NA,NA,"NC_010450.4",NA
"11915","MGAT4D",100512242,NA,"protein_coding","chromosome","8",86566554,86617453,50900,NA,1,NA,NA,"NC_010450.4",NA
"11916","LOC102162631",102162631,NA,"lncRNA","chromosome","8",86617601,86623835,6235,NA,-1,NA,NA,"NC_010450.4",NA
"11917","CLGN",100624991,"calmegin","protein_coding","chromosome","8",86621120,86674994,53875,NA,1,NA,NA,"NC_010450.4",NA
"11918","SCOC",100625224,NA,"protein_coding","chromosome","8",86680782,86690691,9910,NA,-1,NA,NA,"NC_010450.4",NA
"11919","LOC110262150",110262150,NA,"lncRNA","chromosome","8",86688070,86690490,2421,NA,-1,NA,NA,"NC_010450.4",NA
"11920","LOC110262151",110262151,NA,"lncRNA","chromosome","8",86690729,86826643,135915,NA,1,NA,NA,"NC_010450.4",NA
"11921","MAML3",100626233,NA,"protein_coding","chromosome","8",86879353,87323123,443771,NA,1,NA,NA,"NC_010450.4",NA
"11922","MGST2",100622296,NA,"protein_coding","chromosome","8",87318180,87394563,76384,NA,-1,NA,NA,"NC_010450.4",NA
"11923","LOC100739463",100739463,NA,"lncRNA","chromosome","8",87459598,87465271,5674,NA,-1,NA,NA,"NC_010450.4",NA
"11924","SETD7",100626704,NA,"protein_coding","chromosome","8",87478266,87527190,48925,NA,1,NA,NA,"NC_010450.4",NA
"11925","RAB33B",100626608,NA,"protein_coding","chromosome","8",87545106,87570545,25440,NA,-1,NA,NA,"NC_010450.4",NA
"11926","LOC102162389",102162389,NA,"lncRNA","chromosome","8",87570013,87609083,39071,NA,1,NA,NA,"NC_010450.4",NA
"11927","NAA15",100513554,NA,"protein_coding","chromosome","8",87608439,87691313,82875,NA,-1,NA,NA,"NC_010450.4",NA
"11928","NDUFC1",100037985,"NADH:ubiquinone oxidoreductase subunit C1","protein_coding","chromosome","8",87695273,87700024,4752,NA,1,NA,NA,"NC_010450.4",NA
"11929","MGARP",100359351,"mitochondria localized glutamic acid rich protein","protein_coding","chromosome","8",87708887,87723126,14240,NA,1,NA,NA,"NC_010450.4",NA
"11930","ELF2",100514064,NA,"protein_coding","chromosome","8",87774594,87878847,104254,NA,1,NA,NA,"NC_010450.4",NA
"11931","NOCT",100513746,NA,"protein_coding","chromosome","8",87885411,87909231,23821,NA,-1,NA,NA,"NC_010450.4",NA
"11932","LOC110262015",110262015,NA,"lncRNA","chromosome","8",87912816,87951123,38308,NA,1,NA,NA,"NC_010450.4",NA
"11933","LOC110262153",110262153,NA,"lncRNA","chromosome","8",88046244,88300166,253923,NA,1,NA,NA,"NC_010450.4",NA
"11934","SLC7A11",100623148,NA,"protein_coding","chromosome","8",88608083,88690589,82507,NA,1,NA,NA,"NC_010450.4",NA
"11935","LOC110262154",110262154,NA,"lncRNA","chromosome","8",88766337,88937013,170677,NA,1,NA,NA,"NC_010450.4",NA
"11936","PCDH18",110262155,NA,"protein_coding","chromosome","8",89321487,89335406,13920,NA,1,NA,NA,"NC_010450.4",NA
"11937","LOC102166855",102166855,NA,"lncRNA","chromosome","8",89522556,89705132,182577,NA,1,NA,NA,"NC_010450.4",NA
"11938","LOC106504725",106504725,NA,"lncRNA","chromosome","8",90208443,90266071,57629,NA,1,NA,NA,"NC_010450.4",NA
"11939","LOC102163618",102163618,NA,"lncRNA","chromosome","8",90694926,90767044,72119,NA,1,NA,NA,"NC_010450.4",NA
"11940","LOC110262158",110262158,NA,"lncRNA","chromosome","8",91970918,92243188,272271,NA,1,NA,NA,"NC_010450.4",NA
"11941","PABPC4L",100627820,NA,"protein_coding","chromosome","8",92234165,92237309,3145,NA,1,NA,NA,"NC_010450.4",NA
"11942","PCDH10",100620123,NA,"protein_coding","chromosome","8",93023079,93047265,24187,NA,-1,NA,NA,"NC_010450.4",NA
"11943","LOC106504727",106504727,NA,"lncRNA","chromosome","8",93047663,93279498,231836,NA,1,NA,NA,"NC_010450.4",NA
"11944","LOC102165359",102165359,NA,"lncRNA","chromosome","8",93383945,93439528,55584,NA,1,NA,NA,"NC_010450.4",NA
"11945","LOC110262017",110262017,NA,"lncRNA","chromosome","8",93649052,93884456,235405,NA,-1,NA,NA,"NC_010450.4",NA
"11946","C8H4orf33",100515496,NA,"protein_coding","chromosome","8",95865140,95949398,84259,NA,-1,NA,NA,"NC_010450.4",NA
"11947","SCLT1",100518025,NA,"protein_coding","chromosome","8",95949460,96199116,249657,NA,1,NA,NA,"NC_010450.4",NA
"11948","JADE1",100516328,NA,"protein_coding","chromosome","8",96208217,96564132,355916,NA,-1,NA,NA,"NC_010450.4",NA
"11949","LOC102166663",102166663,NA,"lncRNA","chromosome","8",96641208,96693568,52361,NA,-1,NA,NA,"NC_010450.4",NA
"11950","PGRMC2",100048965,"progesterone receptor membrane component 2","protein_coding","chromosome","8",96692823,96710218,17396,NA,1,NA,NA,"NC_010450.4",NA
"11951","LARP1B",100621145,NA,"protein_coding","chromosome","8",96751295,96856069,104775,NA,-1,NA,NA,"NC_010450.4",NA
"11952","ABHD18",100516683,NA,"protein_coding","chromosome","8",96887464,96924862,37399,NA,-1,NA,NA,"NC_010450.4",NA
"11953","MFSD8",100516866,NA,"protein_coding","chromosome","8",96925063,96972390,47328,NA,1,NA,NA,"NC_010450.4",NA
"11954","PLK4",100517044,NA,"protein_coding","chromosome","8",96989011,97013324,24314,NA,-1,NA,NA,"NC_010450.4",NA
"11955","LOC102167943",102167943,NA,"lncRNA","chromosome","8",97013360,97056003,42644,NA,1,NA,NA,"NC_010450.4",NA
"11956","HSPA4L",100517839,NA,"protein_coding","chromosome","8",97032179,97088240,56062,NA,-1,NA,NA,"NC_010450.4",NA
"11957","SLC25A31",100518564,NA,"protein_coding","chromosome","8",97095503,97120940,25438,NA,-1,NA,NA,"NC_010450.4",NA
"11958","INTU",100518740,NA,"protein_coding","chromosome","8",97123062,97204659,81598,NA,-1,NA,NA,"NC_010450.4",NA
"11959","FAT4",100622618,NA,"protein_coding","chromosome","8",99141967,99312131,170165,NA,-1,NA,NA,"NC_010450.4",NA
"11960","LOC106504728",106504728,NA,"lncRNA","chromosome","8",99309421,99520976,211556,NA,1,NA,NA,"NC_010450.4",NA
"11961","ANKRD50",100625549,NA,"protein_coding","chromosome","8",99782797,99828655,45859,NA,1,NA,NA,"NC_010450.4",NA
"11962","SPRY1",100623283,"sprouty RTK signaling antagonist 1","protein_coding","chromosome","8",100449476,100863780,414305,NA,-1,NA,NA,"NC_010450.4",NA
"11963","SPATA5",100415805,"spermatogenesis associated 5","protein_coding","chromosome","8",100918331,101241099,322769,NA,-1,NA,NA,"NC_010450.4",NA
"11964","NUDT6",100519612,NA,"protein_coding","chromosome","8",101241155,101302760,61606,NA,1,NA,NA,"NC_010450.4",NA
"11965","FGF2",397643,NA,"protein_coding","chromosome","8",101278877,101344084,65208,NA,-1,NA,NA,"NC_010450.4",NA
"11966","BBS12",100622680,NA,"protein_coding","chromosome","8",101354891,101435417,80527,NA,-1,NA,NA,"NC_010450.4",NA
"11967","LOC100622849",100622849,NA,"protein_coding","chromosome","8",101430196,101433752,3557,NA,1,NA,NA,"NC_010450.4",NA
"11968","LOC110262159",110262159,NA,"lncRNA","chromosome","8",101488284,101500749,12466,NA,-1,NA,NA,"NC_010450.4",NA
"11969","IL21",403123,"interleukin 21","protein_coding","chromosome","8",101532742,101540712,7971,NA,1,NA,"partial","NC_010450.4",NA
"11970","IL2",396868,"interleukin 2","protein_coding","chromosome","8",101640938,101645683,4746,NA,1,NA,NA,"NC_010450.4",NA
"11971","ADAD1",100624194,NA,"protein_coding","chromosome","8",101644084,101715418,71335,NA,-1,NA,NA,"NC_010450.4",NA
"11972","KIAA1109",100521104,NA,"protein_coding","chromosome","8",101737084,101937212,200129,NA,-1,NA,NA,"NC_010450.4",NA
"11973","TRPC3",397210,"transient receptor potential cation channel subfamily C member 3","protein_coding","chromosome","8",102129539,102206512,76974,NA,1,NA,NA,"NC_010450.4",NA
"11974","CCNA2",100415929,"cyclin A2","protein_coding","chromosome","8",102260346,102266274,5929,NA,1,NA,NA,"NC_010450.4",NA
"11975","EXOSC9",100521809,NA,"protein_coding","chromosome","8",102265656,102278179,12524,NA,-1,NA,NA,"NC_010450.4",NA
"11976","LOC110262162",110262162,NA,"lncRNA","chromosome","8",102278261,102316449,38189,NA,1,NA,NA,"NC_010450.4",NA
"11977","ANXA5",100521982,NA,"protein_coding","chromosome","8",102387833,102420868,33036,NA,1,NA,NA,"NC_010450.4",NA
"11978","QRFPR",100522335,NA,"protein_coding","chromosome","8",102745001,102791366,46366,NA,1,NA,NA,"NC_010450.4",NA
"11979","TNIP3",100738704,NA,"protein_coding","chromosome","8",102892427,102990902,98476,NA,1,NA,NA,"NC_010450.4",NA
"11980","LOC106510483",106510483,NA,"lncRNA","chromosome","8",102933759,102944045,10287,NA,-1,NA,NA,"NC_010450.4",NA
"11981","NDNF",100738736,NA,"protein_coding","chromosome","8",103047783,103094800,47018,NA,1,NA,NA,"NC_010450.4",NA
"11982","PRDM5",100522885,NA,"protein_coding","chromosome","8",103188312,103383955,195644,NA,1,NA,NA,"NC_010450.4",NA
"11983","MAD2L1",100523455,NA,"protein_coding","chromosome","8",103927358,103936669,9312,NA,1,NA,NA,"NC_010450.4",NA
"11984","LOC102159443",102159443,NA,"protein_coding","chromosome","8",103953944,103980503,26560,NA,1,NA,NA,"NC_010450.4",NA
"11985","LOC110262165",110262165,NA,"lncRNA","chromosome","8",104191455,104206594,15140,NA,1,NA,NA,"NC_010450.4",NA
"11986","PDE5A",397616,NA,"protein_coding","chromosome","8",104270858,104420955,150098,NA,1,NA,NA,"NC_010450.4",NA
"11987","FABP2",595106,"fatty acid binding protein 2","protein_coding","chromosome","8",104464342,104468059,3718,NA,1,NA,NA,"NC_010450.4",NA
"11988","LOC100515290",100515290,NA,"lncRNA","chromosome","8",104494162,104497291,3130,NA,1,NA,NA,"NC_010450.4",NA
"11989","USP53",100626376,NA,"protein_coding","chromosome","8",104500204,104560711,60508,NA,-1,NA,NA,"NC_010450.4",NA
"11990","SEC24D",100739491,NA,"protein_coding","chromosome","8",104560723,105005400,444678,NA,1,NA,NA,"NC_010450.4",NA
"11991","MYOZ2",733663,"myozenin 2","protein_coding","chromosome","8",104578942,104609367,30426,NA,-1,NA,NA,"NC_010450.4",NA
"11992","SYNPO2",100525414,NA,"protein_coding","chromosome","8",104677580,104844169,166590,NA,-1,NA,NA,"NC_010450.4",NA
"11993","METTL14",100525761,NA,"protein_coding","chromosome","8",105019539,105053603,34065,NA,-1,NA,NA,"NC_010450.4",NA
"11994","PRSS12",100524882,NA,"protein_coding","chromosome","8",105121529,105197142,75614,NA,1,NA,NA,"NC_010450.4",NA
"11995","LOC100525935",100525935,NA,"lncRNA","chromosome","8",105197311,105198419,1109,NA,-1,NA,NA,"NC_010450.4",NA
"11996","NDST3",100525060,NA,"protein_coding","chromosome","8",105221344,105370067,148724,NA,-1,NA,NA,"NC_010450.4",NA
"11997","LOC102165266",102165266,NA,"protein_coding","chromosome","8",105366434,105370711,4278,NA,-1,NA,NA,"NC_010450.4",NA
"11998","LOC110262167",110262167,NA,"lncRNA","chromosome","8",105584434,105605608,21175,NA,1,NA,NA,"NC_010450.4",NA
"11999","TRAM1L1",100511093,NA,"protein_coding","chromosome","8",106283197,106291187,7991,NA,1,NA,NA,"NC_010450.4",NA
"12000","LOC110262019",110262019,NA,"lncRNA","chromosome","8",106960230,107150520,190291,NA,-1,NA,NA,"NC_010450.4",NA
"12001","LOC100512003",100512003,NA,"protein_coding","chromosome","8",107882088,108129785,247698,NA,1,NA,NA,"NC_010450.4",NA
"12002","UGT8",100511825,"UDP glycosyltransferase 8","protein_coding","chromosome","8",108233134,108315284,82151,NA,-1,NA,NA,"NC_010450.4",NA
"12003","LOC106504735",106504735,NA,"lncRNA","chromosome","8",108369808,108394727,24920,NA,1,NA,NA,"NC_010450.4",NA
"12004","ARSJ",102163304,NA,"protein_coding","chromosome","8",108710636,108804846,94211,NA,1,NA,NA,"NC_010450.4",NA
"12005","CAMK2D",397674,"calcium/calmodulin dependent protein kinase II delta","protein_coding","chromosome","8",108916019,109221317,305299,NA,1,NA,NA,"NC_010450.4",NA
"12006","ANK2",100512728,NA,"protein_coding","chromosome","8",109306793,109661970,355178,NA,-1,NA,NA,"NC_010450.4",NA
"12007","LARP7",100511273,"La ribonucleoprotein domain family member 7","protein_coding","chromosome","8",110069565,110089789,20225,NA,-1,NA,NA,"NC_010450.4",NA
"12008","ZGRF1",102167653,NA,"protein_coding","chromosome","8",110089920,110168086,78167,NA,1,NA,NA,"NC_010450.4",NA
"12009","LOC110262172",110262172,NA,"lncRNA","chromosome","8",110102851,110167287,64437,NA,-1,NA,NA,"NC_010450.4",NA
"12010","LOC106507799",106507799,NA,"lncRNA","chromosome","8",110214015,110228827,14813,NA,-1,NA,NA,"NC_010450.4",NA
"12011","ALPK1",100514116,NA,"protein_coding","chromosome","8",110241220,110368001,126782,NA,-1,NA,NA,"NC_010450.4",NA
"12012","TIFA",100513485,NA,"protein_coding","chromosome","8",110377817,110394190,16374,NA,1,NA,NA,"NC_010450.4",NA
"12013","AP1AR",100513805,NA,"protein_coding","chromosome","8",110386145,110420548,34404,NA,-1,NA,NA,"NC_010450.4",NA
"12014","LOC102158976",102158976,NA,"lncRNA","chromosome","8",110450671,111427895,977225,NA,1,NA,NA,"NC_010450.4",NA
"12015","C8H4orf32",102158861,NA,"protein_coding","chromosome","8",110468450,110504828,36379,NA,-1,NA,NA,"NC_010450.4",NA
"12016","LOC110261985",110261985,NA,"lncRNA","chromosome","8",110776291,110789493,13203,NA,-1,NA,NA,"NC_010450.4",NA
"12017","LOC110261984",110261984,NA,"lncRNA","chromosome","8",111374877,111487313,112437,NA,-1,NA,NA,"NC_010450.4",NA
"12018","PITX2",100515395,"paired like homeodomain 2","protein_coding","chromosome","8",111697364,111723295,25932,NA,1,NA,NA,"NC_010450.4",NA
"12019","LOC100737472",100737472,NA,"protein_coding","chromosome","8",111724175,111728167,3993,NA,1,NA,NA,"NC_010450.4",NA
"12020","LOC106504743",106504743,NA,"lncRNA","chromosome","8",111737505,112031475,293971,NA,1,NA,NA,"NC_010450.4",NA
"12021","ENPEP",397080,"glutamyl aminopeptidase","protein_coding","chromosome","8",111765839,111858349,92511,NA,-1,NA,NA,"NC_010450.4",NA
"12022","LOC110261986",110261986,NA,"lncRNA","chromosome","8",111962149,112028723,66575,NA,-1,NA,NA,"NC_010450.4",NA
"12023","LOC100516279",100516279,NA,"transcribed_pseudogene","chromosome","8",112008544,112009360,817,NA,-1,NA,"pseudo","NC_010450.4",NA
"12024","ELOVL6",100312970,NA,"protein_coding","chromosome","8",112038670,112190079,151410,NA,1,NA,NA,"NC_010450.4",NA
"12025","LOC110261988",110261988,NA,"lncRNA","chromosome","8",112181098,112185705,4608,NA,-1,NA,NA,"NC_010450.4",NA
"12026","EGF",397083,"epidermal growth factor","protein_coding","chromosome","8",112235607,112330062,94456,NA,-1,NA,NA,"NC_010450.4",NA
"12027","LRIT3",100516451,NA,"protein_coding","chromosome","8",112349485,112381992,32508,NA,-1,NA,NA,"NC_010450.4",NA
"12028","RRH",100518979,NA,"protein_coding","chromosome","8",112382208,112399622,17415,NA,-1,NA,NA,"NC_010450.4",NA
"12029","GAR1",100516629,NA,"protein_coding","chromosome","8",112401114,112414277,13164,NA,-1,NA,NA,"NC_010450.4",NA
"12030","LOC102157627",102157627,NA,"protein_coding","chromosome","8",112414315,112430454,16140,NA,1,NA,NA,"NC_010450.4",NA
"12031","CFI",100516921,NA,"protein_coding","chromosome","8",112430824,112470844,40021,NA,1,NA,NA,"NC_010450.4",NA
"12032","PLA2G12A",100517106,NA,"protein_coding","chromosome","8",112483322,112512520,29199,NA,1,NA,NA,"NC_010450.4",NA
"12033","CASP6",100517293,NA,"protein_coding","chromosome","8",112519450,112534315,14866,NA,1,NA,NA,"NC_010450.4",NA
"12034","MCUB",100623186,NA,"protein_coding","chromosome","8",112539188,112651417,112230,NA,-1,NA,NA,"NC_010450.4",NA
"12035","SEC24B",100622653,NA,"protein_coding","chromosome","8",112670529,112762870,92342,NA,-1,NA,NA,"NC_010450.4",NA
"12036","COL25A1",102160320,NA,"protein_coding","chromosome","8",112866597,113335765,469169,NA,1,NA,NA,"NC_010450.4",NA
"12037","ETNPPL",100519324,NA,"protein_coding","chromosome","8",113363047,113384783,21737,NA,1,NA,NA,"NC_010450.4",NA
"12038","OSTC",100517665,NA,"protein_coding","chromosome","8",113435983,113447196,11214,NA,-1,NA,NA,"NC_010450.4",NA
"12039","RPL34",100517840,NA,"protein_coding","chromosome","8",113467779,113472058,4280,NA,-1,NA,NA,"NC_010450.4",NA
"12040","LOC102161553",102161553,NA,"lncRNA","chromosome","8",113472115,113491171,19057,NA,1,NA,NA,"NC_010450.4",NA
"12041","LOC100738196",100738196,NA,"lncRNA","chromosome","8",113539193,113825271,286079,NA,-1,NA,NA,"NC_010450.4",NA
