"","old_MAG","taxonomy","ani","reference","domain","phylum","class","order","family","genus","species","lowest"
"1126","TC1_40:bin_000002","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus sp000437815",98.58,"GCF_009696675.1","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus sp000437815","s__Acidaminococcus sp000437815"
"1127","TC1_40:bin_000003","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Duodenibacillus",NA,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Duodenibacillus",NA,"g__Duodenibacillus"
"1128","TC1_40:bin_000004","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R",NA,NA,"Bacteria","Bacillota","Clostridia","Oscillospirales","Acutalibacteraceae","Eubacterium",NA,"g__Eubacterium_R"
"1129","TC1_40:bin_000005","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella caviae",97.33,"GCF_003992125.1","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella caviae","s__Veillonella caviae"
"1130","TC1_40:bin_000006","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFRY01;s__SFRY01 sp004562065",99.14,"GCA_016292745.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","SFRY01","SFRY01 sp004562065","s__SFRY01 sp004562065"
"1131","TC1_40:bin_000007","d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41;s__CAG-41 sp945876665",98.53,"GCA_945876665.1","Bacteria","Bacillota","Clostridia","UBA1381","UBA1381","CAG-41","CAG-41 sp945876665","s__CAG-41 sp945876665"
"1132","TC1_40:bin_000008","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A porcorum",99.2,"GCF_002157465.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus_A porcorum","s__Butyricicoccus_A porcorum"
"1133","TC1_40:bin_000009","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp022779845",99.45,"GCA_022779845.1","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Succinivibrio","Succinivibrio sp022779845","s__Succinivibrio sp022779845"
"1134","TC1_40:bin_000010","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565",98.06,"GCA_004557565.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Sodaliphilus","Sodaliphilus sp004557565","s__Sodaliphilus sp004557565"
"1135","TC1_40:bin_000011","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2883",NA,NA,"Bacteria","Cyanobacteriota","Vampirovibrionia","Gastranaerophilales","Gastranaerophilaceae","UBA2883",NA,"g__UBA2883"
"1136","TC1_40:bin_000012","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E",NA,NA,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminiclostridium",NA,"g__Ruminiclostridium_E"
"1137","TC1_40:bin_000013","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli",96.85,"GCF_003697165.2","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","s__Escherichia coli"
"1138","TC1_40:bin_000014","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella",NA,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Sutterella",NA,"g__Sutterella"
"1139","TC1_40:bin_000015","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus",98.97,"GCF_000012825.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","s__Phocaeicola vulgatus"
"1140","TC1_40:bin_000016","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251365",97.99,"GCF_002251365.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp002251365","s__Prevotella sp002251365"
"1141","TC1_40:bin_000017","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2883",NA,NA,"Bacteria","Cyanobacteriota","Vampirovibrionia","Gastranaerophilales","Gastranaerophilaceae","UBA2883",NA,"g__UBA2883"
"1142","TC1_40:bin_000018","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111",NA,NA,"Bacteria","Cyanobacteriota","Vampirovibrionia","Gastranaerophilales","Gastranaerophilaceae","Zag111",NA,"g__Zag111"
"1143","TC1_40:bin_000019","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp004561545",98.78,"GCA_004561545.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Gemmiger","Gemmiger sp004561545","s__Gemmiger sp004561545"
"1144","TC1_40:bin_000020","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus",97.13,"GCF_002706375.1","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus","s__Lactobacillus amylovorus"
"1145","TC1_40:bin_000021","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"g__Roseburia"
"1146","TC1_40:bin_000022","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D",NA,NA,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA,"g__Ruminococcus_D"
"1147","TC1_40:bin_000023","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp022788065",98.94,"GCA_022788065.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Copromonas","Copromonas sp022788065","s__Copromonas sp022788065"
"1148","TC1_40:bin_000024","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp022772725",97.52,"GCA_022772725.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Acutalibacteraceae","Eubacterium","Eubacterium_R sp022772725","s__Eubacterium_R sp022772725"
"1149","TC1_40:bin_000025","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__W0P31-042;s__W0P31-042 sp004557195",98.17,"GCA_004557195.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","W0P31-042","W0P31-042 sp004557195","s__W0P31-042 sp004557195"
"1150","TC1_40:bin_000026","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella;s__Heritagella sp022767925",98.81,"GCA_022767925.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Acutalibacteraceae","Heritagella","Heritagella sp022767925","s__Heritagella sp022767925"
"1151","TC1_40:bin_000027","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii",96.42,"GCF_000159355.1","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii","s__Lactobacillus johnsonii"
"1152","TC1_40:bin_000028","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp945637645",98.6,"GCA_945637645.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp945637645","s__Prevotella sp945637645"
"1153","TC1_40:bin_000029","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp004555265",97.66,"GCA_004555265.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Acutalibacteraceae","Fimenecus","Fimenecus sp004555265","s__Fimenecus sp004555265"
"1154","TC1_40:bin_000030","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis_C",97.1,"GCA_021531385.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","s__Parabacteroides distasonis_C"
"1155","TC1_40:bin_000031","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900766785",97.6,"GCA_900766785.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","UBA4372","UBA4372 sp900766785","s__UBA4372 sp900766785"
"1156","TC1_40:bin_000032","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055",97.86,"GCA_021029595.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Acutalibacteraceae","UBA1417","UBA1417 sp003531055","s__UBA1417 sp003531055"
"1157","TC1_40:bin_000033","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci",98.47,"GCF_009696075.1","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella porci","s__Holdemanella porci"
"1158","TC1_40:bin_000034","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900554145",97.86,"GCF_024462815.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Gemmiger","Gemmiger sp900554145","s__Gemmiger sp900554145"
"1159","TC1_40:bin_000035","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D sp003288905",98.78,"GCF_003288905.1","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter_D sp003288905","s__Helicobacter_D sp003288905"
"1160","TC1_40:bin_000036","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp002305725",99.13,"GCA_002305725.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","UBA1394","UBA1394 sp002305725","s__UBA1394 sp002305725"
"1161","TC1_40:bin_000037","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora",98.6,"GCF_000834015.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella pectinovora","s__Prevotella pectinovora"
"1162","TC1_40:bin_000038","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004558535",97.76,"GCA_004558535.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Alloprevotella","Alloprevotella sp004558535","s__Alloprevotella sp004558535"
"1163","TC1_40:bin_000039","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Actinobacillus_B;s__Actinobacillus_B aerogenes",99,"GCA_900637275.1","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Actinobacillus","Actinobacillus_B aerogenes","s__Actinobacillus_B aerogenes"
"1164","TC1_40:bin_000040","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp022769325",98.59,"GCA_022769325.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eubacterium","Eubacterium_F sp022769325","s__Eubacterium_F sp022769325"
"1165","TC1_40:bin_000041","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A trogontum",97.11,"GCF_000765905.2","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter_A trogontum","s__Helicobacter_A trogontum"
"1166","TC1_40:bin_000042","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius",97.6,"GCF_001435955.1","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus salivarius","s__Ligilactobacillus salivarius"
"1167","TC1_40:bin_000043","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri",95.89,"GCF_000016825.1","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus reuteri","s__Limosilactobacillus reuteri"
"1168","TC1_40:bin_000044","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans",96.97,"GCF_015557635.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","s__Fusicatenibacter saccharivorans"
"1169","TC1_40:bin_000045","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975",96.74,"GCF_019052365.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp000434975","s__Prevotella sp000434975"
"1170","TC1_40:bin_000046","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii",97.92,"GCF_003010495.1","Bacteria","Bacillota","Negativicutes","Veillonellales","Megasphaeraceae","Megasphaera","Megasphaera elsdenii","s__Megasphaera elsdenii"
"1171","TC1_40:bin_000047","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7050",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","UBA7050",NA,"g__UBA7050"
"1172","TC1_40:bin_000048","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","RF16",NA,"g__RF16"
"1173","TC1_40:bin_000049","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp004556065",97.87,"GCA_021531755.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp004556065","s__Prevotella sp004556065"
"1174","TC1_40:bin_000050","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552865",97.51,"GCF_021531665.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Alloprevotella","Alloprevotella sp004552865","s__Alloprevotella sp004552865"
"1175","TC1_40:bin_000051","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Butyribacter",NA,"g__Butyribacter"
"1176","TC1_40:bin_000052","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis",99.12,"GCF_009695995.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor intestinalis","s__Acetatifactor intestinalis"
"1177","TC1_40:bin_000053","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017;s__W0P33-017 sp022768825",97.92,"GCA_022768825.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017","W0P33-017 sp022768825","s__W0P33-017 sp022768825"
"1178","TC1_40:bin_000054","d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Enteromonas",NA,NA,"Bacteria","Bacillota","Bacilli","RFN20","CAG-826","Enteromonas",NA,"g__Enteromonas"
"1179","TC1_40:bin_000055","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp004555955",97.97,"GCA_004555955.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Limisoma","Limisoma sp004555955","s__Limisoma sp004555955"
"1180","TC1_40:bin_000056","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003487665",97.51,"GCA_003487665.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Vescimonas","Vescimonas sp003487665","s__Vescimonas sp003487665"
"1181","TC1_40:bin_000057","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci",98.93,"GCF_009696175.1","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Floccifex","Floccifex porci","s__Floccifex porci"
"1182","TC1_40:bin_000058","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella",NA,"g__Prevotella"
"1183","TC1_40:bin_000060","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp900321585",98.55,"GCA_902796035.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","CAG-485","CAG-485 sp900321585","s__CAG-485 sp900321585"
"1184","TC1_40:bin_000061","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245",NA,NA,"Bacteria","Bacillota","Clostridia","TANB77","CAG-508","CAG-245",NA,"g__CAG-245"
"1185","TC1_40:bin_000062","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552155",96.37,"GCA_004552155.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Alloprevotella","Alloprevotella sp004552155","s__Alloprevotella sp004552155"
"1186","TC1_40:bin_000063","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella sp945827765",99.09,"GCA_945827765.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Schaedlerella","Schaedlerella sp945827765","s__Schaedlerella sp945827765"
"1187","TC1_40:bin_000064","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900546925",98.72,"GCA_900546925.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","Cryptobacteroides","Cryptobacteroides sp900546925","s__Cryptobacteroides sp900546925"
"1188","TC1_40:bin_000065","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp017622575",97.77,"GCA_017622575.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","CAG-95","CAG-95 sp017622575","s__CAG-95 sp017622575"
"1189","TC1_40:bin_000066","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Faecenecus;s__Faecenecus gallistercoris",97.66,"GCA_003149915.1","Bacteria","Bacillota","Bacilli","RF39","UBA660","Faecenecus","Faecenecus gallistercoris","s__Faecenecus gallistercoris"
"1190","TC1_40:bin_000067","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum",98.38,"GCF_000196555.1","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","s__Bifidobacterium longum"
"1191","TC1_40:bin_000068","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp900543055",99.17,"GCA_900543055.1","Bacteria","Bacillota","Bacilli","RF39","UBA660","UBA3789","UBA3789 sp900543055","s__UBA3789 sp900543055"
"1192","TC1_40:bin_000069","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp004552115",97.82,"GCA_004552115.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","Cryptobacteroides","Cryptobacteroides sp004552115","s__Cryptobacteroides sp004552115"
"1193","TC1_40:bin_000070","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251435",98.19,"GCF_002251435.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp002251435","s__Prevotella sp002251435"
"1194","TC1_40:bin_000071","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp022764085",97.44,"GCA_022764085.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp022764085","s__Prevotella sp022764085"
"1195","TC1_40:bin_000072","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp022785155",97.96,"GCA_022785155.1","Bacteria","Spirochaetota","Spirochaetia","Sphaerochaetales","Sphaerochaetaceae","Ornithospirochaeta","Ornithospirochaeta sp022785155","s__Ornithospirochaeta sp022785155"
